2008,12,12,5,1113,1101,1251,1214,DL,1639,N905DE,158,133,125,37,12,ATL,MCI,692,4,29,0,,0,9,0,25,0,3
2008,12,12,5,932,935,1521,1555,DL,1640,N3735D,229,260,210,-34,-3,SLC,MCO,1929,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1511,1503,1646,1641,DL,1641,N6703D,95,98,65,5,8,ATL,ORF,516,3,27,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1728,1732,1826,1835,DL,1642,N949DL,58,63,33,-9,-4,GSP,ATL,153,8,17,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1916,1916,2033,2024,DL,1643,N998DL,77,68,41,9,0,SAV,ATL,215,20,16,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2153,2136,2219,2202,DL,1643,N920DE,86,86,58,17,17,ATL,MEM,332,5,23,0,,0,2,0,0,0,15
2008,12,12,5,1942,1945,2014,2008,DL,1645,N906DA,92,83,60,6,-3,SLC,LAS,368,4,28,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,937,940,1132,1129,DL,1646,N920DL,115,109,84,3,-3,ATL,PBI,545,5,26,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,930,930,1156,1205,DL,1647,N930DL,146,155,125,-9,0,ATL,PWM,1027,4,17,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1001,946,1149,1132,DL,1648,N922DL,108,106,70,17,15,ATL,PIT,526,8,30,0,,0,0,0,2,0,15
2008,12,12,5,915,917,1029,1031,DL,1649,N3746H,74,74,51,-2,-2,CHS,ATL,259,10,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,736,740,902,900,DL,1650,N661DN,86,80,47,2,-4,JAX,ATL,270,18,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1750,1752,2045,2100,DL,1651,N914DL,115,128,89,-15,-2,MCI,ATL,692,17,9,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1422,1354,1533,1506,DL,1652,N905DL,131,132,106,27,28,ATL,MKE,669,8,17,0,,0,13,0,0,0,14
2008,12,12,5,712,710,839,834,DL,1653,N683DA,87,84,46,5,2,CLT,ATL,227,10,31,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1558,1600,1651,1708,DL,1654,N689DL,53,68,39,-17,-2,ATL,JAX,270,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1628,1550,1943,1922,DL,1655,N3748Y,135,152,114,21,38,MSP,ATL,906,9,12,0,,0,8,0,0,0,13
2008,12,12,5,713,713,1024,1015,DL,1656,N969DL,131,122,94,9,0,OKC,ATL,761,19,18,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1106,1105,1233,1230,DL,1656,N969DL,87,85,52,3,1,ATL,RDU,356,7,28,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,NA,1048,NA,1205,DL,1659,N907DE,NA,77,NA,NA,NA,CLT,ATL,227,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,12,5,556,600,737,749,DL,1660,N963DL,101,109,83,-12,-4,IAD,ATL,533,8,10,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,848,854,1030,1010,DL,1660,N918DL,162,136,114,20,-6,ATL,HOU,696,6,42,0,,0,0,0,20,0,0
2008,12,12,5,1217,1221,1346,1400,DL,1661,N954DL,89,99,70,-14,-4,CMH,ATL,446,7,12,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1002,952,1146,1141,DL,1662,N954DL,104,109,66,5,10,ATL,CMH,446,6,32,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1947,1949,2143,2126,DL,1663,N6713Y,296,277,271,17,-2,ATL,ONT,1900,5,20,0,,0,0,0,17,0,0
2008,12,12,5,758,805,1240,1302,DL,1664,N997DL,162,177,142,-22,-7,ABQ,ATL,1269,9,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1934,1930,2124,2109,DL,1665,N911DL,110,99,66,15,4,CMH,ATL,446,32,12,0,,0,0,0,15,0,0
2008,12,12,5,733,735,845,840,DL,1667,N906DE,72,65,45,5,-2,ATL,JAX,270,5,22,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1844,1845,2000,2015,DL,1669,N911DA,76,90,59,-15,-1,DEN,SLC,391,5,12,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1656,1658,1824,1839,DL,1670,N996DL,88,101,70,-15,-2,DAY,ATL,432,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1908,1720,2158,2030,DL,1671,N3738B,290,310,271,88,108,EWR,SLC,1968,3,16,0,,0,0,0,0,0,88
2008,12,12,5,1731,1720,1946,1923,DL,1673,N925DL,135,123,97,23,11,DTW,ATL,594,20,18,0,,0,7,0,12,0,4
2008,12,12,5,934,935,1048,1053,DL,1674,N684DA,74,78,45,-5,-1,ATL,CHS,259,9,20,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1941,1915,2039,2025,DL,1675,N604DL,58,70,39,14,26,ATL,JAX,270,5,14,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1401,1400,1515,1518,DL,1677,N990DL,74,78,45,-3,1,CLT,ATL,227,16,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1605,1608,1750,1754,DL,1678,N969DL,105,106,70,-4,-3,ATL,IAD,533,6,29,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,636,640,1330,1354,DL,1680,N6701,234,254,208,-24,-4,ONT,ATL,1900,6,20,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1009,1005,1208,1149,DL,1681,N934DL,119,104,85,19,4,PIT,ATL,526,6,28,0,,0,0,0,19,0,0
2008,12,12,5,1440,1445,1619,1618,DL,1682,N996DL,99,93,58,1,-5,ATL,DAY,432,9,32,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1859,1900,2146,2121,DL,1683,N3746H,347,321,311,25,-1,ATL,SJC,2116,6,30,0,,0,0,0,25,0,0
2008,12,12,5,719,700,928,854,DL,1685,N928DL,129,114,101,34,19,ORF,ATL,516,17,11,0,,0,19,0,15,0,0
2008,12,12,5,1219,1225,1348,1355,DL,1686,N977DL,89,90,67,-7,-6,ATL,IND,432,6,16,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1834,1725,2149,2023,DL,1687,N625DL,315,298,280,86,69,PHL,SLC,1926,6,29,0,,0,0,0,17,0,69
2008,12,12,5,1644,1619,1930,1900,DL,1688,N3768,286,281,261,30,25,IAD,SLC,1827,8,17,0,,0,5,0,6,0,19
2008,12,12,5,1959,1846,2141,2032,DL,1689,N904DL,102,106,78,69,73,RIC,ATL,481,10,14,0,,0,69,0,0,0,0
2008,12,12,5,1254,1250,1509,1510,DL,1690,N688DL,135,140,106,-1,4,ATL,BDL,859,8,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,652,655,859,859,DL,1691,N915DL,127,124,98,0,-3,DTW,ATL,594,14,15,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1216,1217,1510,1519,DL,1692,N903DE,114,122,94,-9,-1,MKE,ATL,669,8,12,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1602,1605,1612,1619,DL,1692,N903DE,70,74,45,-7,-3,ATL,PNS,272,4,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1131,1124,1355,1350,DL,1694,N621DL,84,86,62,5,7,MSY,ATL,425,12,10,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,NA,1455,NA,1602,DL,1694,N621DL,NA,67,NA,NA,NA,ATL,SAV,215,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,12,5,1936,1935,2126,2104,DL,1695,N960DL,230,209,203,22,1,ATL,ABQ,1269,7,20,0,,0,0,0,22,0,0
